order_item_id,order_id,product_id,quantity,unit_price,cost_price,line_total,gross_profit,order_date,customer_id,channel,status
2377,1548,4,1,60.19,17.62,60.19,42.57,2026-02-18,108,website,returned
2378,1549,5,2,34.04,9.1,68.08,49.88,2026-02-18,4,website,completed
2379,1549,4,2,59.49,17.35,118.98,84.28,2026-02-18,4,website,completed
2380,1550,1,2,89.85,26.58,179.7,126.54,2026-02-18,85,sales_rep,completed
2381,1551,1,3,86.67,26.77,260.01,179.7,2026-02-18,117,sales_rep,completed
2382,1552,4,3,60.48,17.55,181.44,128.79,2026-02-18,142,website,completed
2383,1553,7,2,129.68,41.15,259.36,177.06,2026-02-18,34,website,completed
2384,1554,6,1,42.59,12.26,42.59,30.33,2026-02-18,153,marketplace,completed
2385,1555,1,1,90.32,27.04,90.32,63.28,2026-02-18,116,website,returned
2386,1555,1,1,89.23,26.66,89.23,62.57,2026-02-18,116,website,returned
2387,1556,2,3,66.56,19.54,199.68,141.06,2026-02-18,88,marketplace,completed
2388,1557,7,1,130.24,41.11,130.24,89.13,2026-02-18,3,marketplace,completed
2389,1558,7,2,132.36,41.59,264.72,181.54,2026-02-19,21,marketplace,completed
2390,1559,3,1,77.65,23.98,77.65,53.67,2026-02-19,148,whatsapp,completed
2391,1559,7,3,125.77,40.73,377.31,255.12,2026-02-19,148,whatsapp,completed
2392,1560,1,3,87.96,27.3,263.88,181.98,2026-02-19,167,whatsapp,completed
2393,1560,3,1,81.24,23.7,81.24,57.54,2026-02-19,167,whatsapp,completed
2394,1560,2,3,65.02,19.23,195.06,137.37,2026-02-19,167,whatsapp,completed
2395,1561,2,3,65.89,19.16,197.67,140.19,2026-02-19,161,website,completed
2396,1561,7,2,127.65,41.72,255.3,171.86,2026-02-19,161,website,completed
2397,1561,3,3,81.09,23.54,243.27,172.65,2026-02-19,161,website,completed
2398,1562,6,3,41.67,12.54,125.01,87.39,2026-02-19,129,marketplace,completed
2399,1563,1,3,88.7,26.9,266.1,185.4,2026-02-19,5,marketplace,completed
2400,1563,1,2,91.23,27.21,182.46,128.04,2026-02-19,5,marketplace,completed
2401,1564,2,1,65.91,19.12,65.91,46.79,2026-02-19,157,website,completed
2402,1564,5,3,34.66,8.87,103.98,77.37,2026-02-19,157,website,completed
2403,1565,7,3,131.86,41.12,395.58,272.22,2026-02-19,100,marketplace,completed
2404,1566,4,1,58.45,17.31,58.45,41.14,2026-02-19,88,website,completed
2405,1567,3,1,80.26,23.92,80.26,56.34,2026-02-20,119,sales_rep,completed
2406,1567,5,3,35.0,8.93,105.0,78.21,2026-02-20,119,sales_rep,completed
2407,1568,5,3,34.0,9.02,102.0,74.94,2026-02-20,152,marketplace,completed
2408,1568,2,3,65.46,19.56,196.38,137.7,2026-02-20,152,marketplace,completed
2409,1569,2,1,64.18,19.47,64.18,44.71,2026-02-20,25,whatsapp,completed
2410,1569,3,3,78.26,23.9,234.78,163.08,2026-02-20,25,whatsapp,completed
2411,1570,2,3,63.7,19.61,191.1,132.27,2026-02-20,142,website,completed
2412,1570,2,2,66.47,19.36,132.94,94.22,2026-02-20,142,website,completed
2413,1571,3,2,79.25,24.39,158.5,109.72,2026-02-20,14,website,completed
2414,1572,4,1,57.23,17.76,57.23,39.47,2026-02-20,5,website,completed
2415,1573,2,3,65.2,19.59,195.6,136.83,2026-02-20,54,sales_rep,completed
2416,1574,2,1,63.11,19.83,63.11,43.28,2026-02-20,73,sales_rep,completed
2417,1575,5,3,33.78,9.06,101.34,74.16,2026-02-20,100,whatsapp,completed
2418,1576,3,3,77.54,23.94,232.62,160.8,2026-02-20,158,website,completed
2419,1576,1,3,89.88,27.43,269.64,187.35,2026-02-20,158,website,completed
2420,1576,2,2,64.73,19.55,129.46,90.36,2026-02-20,158,website,completed
2421,1577,1,1,86.5,27.14,86.5,59.36,2026-02-21,128,whatsapp,completed
2422,1577,7,1,128.44,41.64,128.44,86.8,2026-02-21,128,whatsapp,completed
2423,1578,5,2,33.97,9.06,67.94,49.82,2026-02-21,65,website,completed
2424,1578,8,2,69.24,21.36,138.48,95.76,2026-02-21,65,website,completed
2425,1579,7,1,126.03,41.67,126.03,84.36,2026-02-21,101,website,completed
2426,1580,1,1,88.1,26.69,88.1,61.41,2026-02-21,117,sales_rep,completed
2427,1580,7,3,130.14,40.66,390.42,268.44,2026-02-21,117,sales_rep,completed
2428,1580,1,1,87.71,26.79,87.71,60.92,2026-02-21,117,sales_rep,completed
2429,1581,5,3,33.87,8.88,101.61,74.97,2026-02-21,83,marketplace,completed
2430,1582,1,1,87.87,27.25,87.87,60.62,2026-02-21,65,marketplace,completed
2431,1583,2,1,66.74,19.84,66.74,46.9,2026-02-21,48,sales_rep,completed
2432,1583,1,1,91.29,27.3,91.29,63.99,2026-02-21,48,sales_rep,completed
2433,1584,3,2,79.17,24.04,158.34,110.26,2026-02-21,169,website,completed
2434,1585,2,1,65.33,19.35,65.33,45.98,2026-02-21,94,marketplace,completed
2435,1586,1,3,88.08,26.86,264.24,183.66,2026-02-21,94,website,completed
2436,1587,5,2,33.61,8.85,67.22,49.52,2026-02-21,23,website,completed
2437,1588,2,1,64.21,19.79,64.21,44.42,2026-02-21,84,website,completed
2438,1589,3,2,79.96,24.46,159.92,111.0,2026-02-21,81,website,completed
2439,1590,4,1,57.92,17.52,57.92,40.4,2026-02-22,160,website,completed
2440,1591,8,2,69.02,21.33,138.04,95.38,2026-02-22,23,marketplace,completed
2441,1591,3,3,76.95,24.28,230.85,158.01,2026-02-22,23,marketplace,completed
2442,1591,1,2,89.23,26.67,178.46,125.12,2026-02-22,23,marketplace,completed
2443,1592,1,2,90.02,26.9,180.04,126.24,2026-02-22,148,website,completed
2444,1593,7,3,125.52,41.02,376.56,253.5,2026-02-22,60,whatsapp,completed
2445,1594,7,2,125.81,40.97,251.62,169.68,2026-02-22,97,website,completed
2446,1595,2,3,65.29,19.8,195.87,136.47,2026-02-22,47,marketplace,completed
2447,1595,7,3,131.27,40.61,393.81,271.98,2026-02-22,47,marketplace,completed
2448,1595,1,2,86.61,27.09,173.22,119.04,2026-02-22,47,marketplace,completed
2449,1596,4,2,58.04,17.16,116.08,81.76,2026-02-22,13,marketplace,completed
2450,1597,3,3,78.01,23.8,234.03,162.63,2026-02-22,93,website,completed
2451,1598,6,3,42.29,12.48,126.87,89.43,2026-02-22,105,website,completed
2452,1598,7,2,128.52,41.1,257.04,174.84,2026-02-22,105,website,completed
2453,1599,4,3,59.86,17.74,179.58,126.36,2026-02-23,131,website,completed
2454,1600,4,3,60.41,17.74,181.23,128.01,2026-02-23,2,website,completed
2455,1601,3,2,80.19,24.03,160.38,112.32,2026-02-23,41,website,completed
2456,1601,1,2,91.27,27.34,182.54,127.86,2026-02-23,41,website,completed
2457,1601,1,2,90.57,26.68,181.14,127.78,2026-02-23,41,website,completed
2458,1602,1,3,87.49,26.49,262.47,183.0,2026-02-23,46,marketplace,completed
2459,1603,1,1,89.59,27.52,89.59,62.07,2026-02-23,93,sales_rep,completed
2460,1604,1,3,89.39,27.37,268.17,186.06,2026-02-23,26,website,completed
2461,1604,7,1,128.58,41.13,128.58,87.45,2026-02-23,26,website,completed
2462,1604,5,2,33.62,9.02,67.24,49.2,2026-02-23,26,website,completed
2463,1605,7,3,129.3,40.21,387.9,267.27,2026-02-23,114,marketplace,completed
2464,1605,2,3,64.86,19.69,194.58,135.51,2026-02-23,114,marketplace,completed
2465,1606,6,1,41.05,12.37,41.05,28.68,2026-02-23,177,website,completed
2466,1607,4,2,58.32,17.6,116.64,81.44,2026-02-23,8,website,completed
2467,1608,2,1,66.39,19.67,66.39,46.72,2026-02-23,37,website,completed
2468,1608,4,1,58.23,17.19,58.23,41.04,2026-02-23,37,website,completed
2469,1609,2,3,66.15,19.52,198.45,139.89,2026-02-23,60,sales_rep,completed
2470,1610,5,3,33.48,8.95,100.44,73.59,2026-02-24,118,website,completed
2471,1611,8,2,67.3,21.11,134.6,92.38,2026-02-24,21,sales_rep,completed
2472,1612,2,2,66.13,19.2,132.26,93.86,2026-02-24,176,website,completed
2473,1612,4,2,58.26,17.43,116.52,81.66,2026-02-24,176,website,completed
2474,1612,1,3,89.61,27.17,268.83,187.32,2026-02-24,176,website,completed
2475,1613,1,3,88.58,27.29,265.74,183.87,2026-02-24,67,marketplace,completed
2476,1614,1,2,87.7,27.34,175.4,120.72,2026-02-24,7,website,completed
2477,1615,8,1,68.32,21.31,68.32,47.01,2026-02-24,25,website,completed
2478,1615,5,3,34.85,8.97,104.55,77.64,2026-02-24,25,website,completed
2479,1616,1,1,87.74,26.99,87.74,60.75,2026-02-24,101,whatsapp,completed
2480,1616,8,1,68.68,21.36,68.68,47.32,2026-02-24,101,whatsapp,completed
2481,1617,1,3,87.56,26.8,262.68,182.28,2026-02-24,32,website,completed
2482,1618,4,2,59.69,17.75,119.38,83.88,2026-02-24,11,marketplace,completed
2483,1619,1,3,89.2,27.39,267.6,185.43,2026-02-24,161,marketplace,completed
2484,1620,8,1,70.47,20.78,70.47,49.69,2026-02-24,136,marketplace,completed
2485,1621,4,2,58.17,17.29,116.34,81.76,2026-02-24,90,marketplace,completed
2486,1622,6,3,42.67,12.27,128.01,91.2,2026-02-25,114,sales_rep,completed
2487,1622,7,2,132.46,41.15,264.92,182.62,2026-02-25,114,sales_rep,completed
2488,1622,7,3,132.1,41.01,396.3,273.27,2026-02-25,114,sales_rep,completed
2489,1623,2,2,64.8,19.76,129.6,90.08,2026-02-25,126,website,completed
2490,1623,3,1,77.73,23.53,77.73,54.2,2026-02-25,126,website,completed
2491,1624,5,2,34.96,8.89,69.92,52.14,2026-02-25,1,whatsapp,completed
2492,1625,1,1,91.11,27.12,91.11,63.99,2026-02-25,40,website,completed
2493,1625,7,3,130.18,40.92,390.54,267.78,2026-02-25,40,website,completed
2494,1625,7,1,125.19,41.42,125.19,83.77,2026-02-25,40,website,completed
2495,1626,1,1,90.82,27.15,90.82,63.67,2026-02-25,1,sales_rep,completed
2496,1626,2,1,65.47,19.67,65.47,45.8,2026-02-25,1,sales_rep,completed
2497,1626,2,2,63.44,19.6,126.88,87.68,2026-02-25,1,sales_rep,completed
2498,1627,4,3,58.67,17.28,176.01,124.17,2026-02-25,76,marketplace,completed
2499,1627,6,2,40.94,12.5,81.88,56.88,2026-02-25,76,marketplace,completed
2500,1627,8,2,70.21,20.74,140.42,98.94,2026-02-25,76,marketplace,completed
2501,1628,5,1,33.37,8.96,33.37,24.41,2026-02-25,2,website,completed
2502,1629,3,3,79.72,23.57,239.16,168.45,2026-02-25,103,website,completed
2503,1630,7,1,129.55,40.5,129.55,89.05,2026-02-25,14,website,completed
2504,1630,6,3,42.21,12.25,126.63,89.88,2026-02-25,14,website,completed
2505,1631,1,3,91.49,26.49,274.47,195.0,2026-02-25,160,website,completed
2506,1632,1,1,89.22,26.87,89.22,62.35,2026-02-25,163,marketplace,completed
2507,1632,1,1,90.3,26.97,90.3,63.33,2026-02-25,163,marketplace,completed
2508,1633,7,2,131.86,41.34,263.72,181.04,2026-02-25,4,marketplace,completed
2509,1634,1,1,88.86,26.47,88.86,62.39,2026-02-25,110,sales_rep,completed
2510,1635,2,2,64.19,19.72,128.38,88.94,2026-02-25,68,website,completed
2511,1636,8,2,70.06,20.7,140.12,98.72,2026-02-26,171,website,completed
2512,1637,7,2,131.97,40.8,263.94,182.34,2026-02-26,176,sales_rep,completed
2513,1638,2,1,64.88,19.17,64.88,45.71,2026-02-26,2,website,completed
2514,1639,8,2,69.35,20.87,138.7,96.96,2026-02-26,82,sales_rep,returned
2515,1639,7,2,125.42,40.35,250.84,170.14,2026-02-26,82,sales_rep,returned
2516,1640,1,3,87.85,27.12,263.55,182.19,2026-02-26,34,website,completed
2517,1640,3,3,80.82,23.77,242.46,171.15,2026-02-26,34,website,completed
2518,1640,7,3,128.44,41.62,385.32,260.46,2026-02-26,34,website,completed
2519,1641,1,1,89.0,26.75,89.0,62.25,2026-02-26,178,website,completed
2520,1642,1,3,86.5,26.77,259.5,179.19,2026-02-26,12,marketplace,completed
2521,1642,4,3,57.69,17.46,173.07,120.69,2026-02-26,12,marketplace,completed
2522,1643,7,1,128.17,41.76,128.17,86.41,2026-02-26,4,marketplace,completed
2523,1644,2,2,64.1,19.85,128.2,88.5,2026-02-26,56,sales_rep,completed
2524,1645,2,2,63.78,19.67,127.56,88.22,2026-02-26,2,website,completed
2525,1646,6,2,43.01,12.25,86.02,61.52,2026-02-26,1,whatsapp,completed
2526,1646,7,1,131.02,40.18,131.02,90.84,2026-02-26,1,whatsapp,completed
2527,1647,6,2,41.88,12.55,83.76,58.66,2026-02-26,5,marketplace,completed
2528,1648,1,1,89.43,27.38,89.43,62.05,2026-02-27,6,marketplace,completed
2529,1648,1,1,88.38,27.27,88.38,61.11,2026-02-27,6,marketplace,completed
2530,1648,7,3,126.31,40.57,378.93,257.22,2026-02-27,6,marketplace,completed
2531,1649,7,3,130.67,40.25,392.01,271.26,2026-02-27,57,whatsapp,completed
2532,1649,6,1,42.11,12.62,42.11,29.49,2026-02-27,57,whatsapp,completed
2533,1650,4,2,58.61,17.18,117.22,82.86,2026-02-27,27,whatsapp,completed
2534,1651,6,1,41.84,12.7,41.84,29.14,2026-02-27,5,sales_rep,completed
2535,1652,7,2,125.85,41.17,251.7,169.36,2026-02-27,68,whatsapp,completed
2536,1653,1,3,86.39,26.85,259.17,178.62,2026-02-27,72,website,completed
2537,1653,1,2,90.4,26.76,180.8,127.28,2026-02-27,72,website,completed
2538,1653,5,2,33.04,8.94,66.08,48.2,2026-02-27,72,website,completed
2539,1654,3,3,76.88,23.58,230.64,159.9,2026-02-27,161,marketplace,completed
2540,1654,3,1,77.9,24.14,77.9,53.76,2026-02-27,161,marketplace,completed
2541,1655,4,1,59.54,17.51,59.54,42.03,2026-02-27,2,sales_rep,completed
2542,1656,4,1,58.99,17.63,58.99,41.36,2026-02-27,79,whatsapp,completed
2543,1656,4,1,58.89,17.7,58.89,41.19,2026-02-27,79,whatsapp,completed
2544,1657,3,1,77.39,23.61,77.39,53.78,2026-02-27,55,website,completed
2545,1657,1,3,91.41,27.06,274.23,193.05,2026-02-27,55,website,completed
2546,1658,1,2,86.94,26.49,173.88,120.9,2026-02-28,23,marketplace,completed
2547,1658,5,2,34.21,8.9,68.42,50.62,2026-02-28,23,marketplace,completed
2548,1659,3,3,80.8,24.39,242.4,169.23,2026-02-28,110,website,completed
2549,1659,1,1,91.58,26.6,91.58,64.98,2026-02-28,110,website,completed
2550,1660,5,2,34.91,9.08,69.82,51.66,2026-02-28,166,website,completed
2551,1661,6,2,42.57,12.74,85.14,59.66,2026-02-28,4,website,completed
2552,1661,8,2,69.64,21.33,139.28,96.62,2026-02-28,4,website,completed
2553,1661,2,2,64.68,19.28,129.36,90.8,2026-02-28,4,website,completed
2554,1662,1,3,90.59,27.52,271.77,189.21,2026-02-28,104,sales_rep,returned
2555,1662,4,3,58.32,17.74,174.96,121.74,2026-02-28,104,sales_rep,returned
2556,1663,3,1,77.4,23.83,77.4,53.57,2026-02-28,95,marketplace,completed
2557,1664,8,2,69.84,20.91,139.68,97.86,2026-02-28,179,website,completed
2558,1664,4,2,60.53,17.7,121.06,85.66,2026-02-28,179,website,completed
2559,1665,7,3,131.76,40.62,395.28,273.42,2026-02-28,39,website,completed
2560,1665,3,3,78.02,23.97,234.06,162.15,2026-02-28,39,website,completed
2561,1665,4,1,59.57,17.55,59.57,42.02,2026-02-28,39,website,completed
2562,1666,2,1,63.54,19.35,63.54,44.19,2026-02-28,98,website,completed
2563,1666,4,2,60.1,17.37,120.2,85.46,2026-02-28,98,website,completed
2564,1666,8,2,69.94,21.32,139.88,97.24,2026-02-28,98,website,completed
2565,1667,7,2,131.66,41.17,263.32,180.98,2026-03-01,146,website,completed
2566,1668,8,3,69.79,21.25,209.37,145.62,2026-03-01,47,website,completed
2567,1669,1,3,87.11,26.73,261.33,181.14,2026-03-01,28,sales_rep,completed
2568,1669,4,3,58.75,17.36,176.25,124.17,2026-03-01,28,sales_rep,completed
2569,1670,6,2,42.09,12.75,84.18,58.68,2026-03-01,156,sales_rep,completed
2570,1670,4,2,58.15,17.69,116.3,80.92,2026-03-01,156,sales_rep,completed
2571,1670,2,2,66.35,19.75,132.7,93.2,2026-03-01,156,sales_rep,completed
2572,1671,1,3,87.82,27.33,263.46,181.47,2026-03-01,52,website,completed
2573,1672,6,3,41.81,12.66,125.43,87.45,2026-03-01,13,website,completed
2574,1673,8,1,71.07,20.75,71.07,50.32,2026-03-01,42,website,completed
2575,1673,2,3,64.79,19.76,194.37,135.09,2026-03-01,42,website,completed
2576,1674,1,2,91.24,26.97,182.48,128.54,2026-03-01,18,website,completed
2577,1675,7,3,129.42,40.25,388.26,267.51,2026-03-01,33,sales_rep,completed
2578,1676,8,2,69.76,21.1,139.52,97.32,2026-03-01,167,sales_rep,completed
2579,1677,8,3,68.29,20.89,204.87,142.2,2026-03-01,19,sales_rep,completed
2580,1677,3,1,79.61,23.59,79.61,56.02,2026-03-01,19,sales_rep,completed
2581,1678,8,3,70.52,20.95,211.56,148.71,2026-03-01,93,website,completed
2582,1678,4,3,57.24,17.25,171.72,119.97,2026-03-01,93,website,completed
2583,1679,1,1,90.49,26.97,90.49,63.52,2026-03-01,20,sales_rep,completed
2584,1679,6,1,41.07,12.35,41.07,28.72,2026-03-01,20,sales_rep,completed
2585,1680,7,3,126.66,40.74,379.98,257.76,2026-03-01,156,marketplace,completed
2586,1681,7,1,131.31,41.08,131.31,90.23,2026-03-01,120,sales_rep,completed
2587,1682,1,3,90.97,26.67,272.91,192.9,2026-03-01,146,website,completed
2588,1682,5,1,33.42,8.96,33.42,24.46,2026-03-01,146,website,completed
2589,1683,7,2,127.14,41.27,254.28,171.74,2026-03-01,37,website,completed
2590,1683,4,1,58.61,17.46,58.61,41.15,2026-03-01,37,website,completed
2591,1684,6,1,40.97,12.28,40.97,28.69,2026-03-02,36,website,completed
2592,1684,7,1,131.62,41.65,131.62,89.97,2026-03-02,36,website,completed
2593,1685,1,1,91.56,27.49,91.56,64.07,2026-03-02,105,website,completed
2594,1686,6,3,41.09,12.52,123.27,85.71,2026-03-02,72,sales_rep,completed
2595,1686,5,2,34.01,8.9,68.02,50.22,2026-03-02,72,sales_rep,completed
2596,1686,7,1,127.46,40.36,127.46,87.1,2026-03-02,72,sales_rep,completed
2597,1687,1,2,91.2,26.87,182.4,128.66,2026-03-02,25,sales_rep,completed
2598,1688,7,1,130.3,41.71,130.3,88.59,2026-03-02,146,whatsapp,completed
2599,1689,1,1,91.03,26.76,91.03,64.27,2026-03-02,65,website,completed
2600,1690,7,2,131.75,40.38,263.5,182.74,2026-03-02,72,sales_rep,completed
2601,1691,4,2,60.44,17.38,120.88,86.12,2026-03-02,147,website,completed
2602,1691,1,1,87.05,27.1,87.05,59.95,2026-03-02,147,website,completed
2603,1692,3,3,76.85,24.16,230.55,158.07,2026-03-02,133,marketplace,completed
2604,1693,7,2,131.0,41.56,262.0,178.88,2026-03-02,47,website,completed
2605,1694,3,2,77.11,23.96,154.22,106.3,2026-03-02,77,website,completed
2606,1695,4,2,59.58,17.19,119.16,84.78,2026-03-02,5,marketplace,completed
2607,1695,8,1,68.94,20.84,68.94,48.1,2026-03-02,5,marketplace,completed
2608,1695,6,1,42.08,12.64,42.08,29.44,2026-03-02,5,marketplace,completed
2609,1696,2,2,65.67,19.41,131.34,92.52,2026-03-02,81,sales_rep,completed
2610,1697,4,1,60.39,17.28,60.39,43.11,2026-03-03,50,website,completed
2611,1698,1,2,89.82,26.87,179.64,125.9,2026-03-03,82,whatsapp,completed
2612,1699,2,2,64.68,19.22,129.36,90.92,2026-03-03,128,whatsapp,completed
2613,1699,4,3,57.67,17.78,173.01,119.67,2026-03-03,128,whatsapp,completed
2614,1699,8,2,69.92,21.28,139.84,97.28,2026-03-03,128,whatsapp,completed
2615,1700,8,3,69.74,20.73,209.22,147.03,2026-03-03,110,sales_rep,completed
2616,1700,8,3,68.32,20.89,204.96,142.29,2026-03-03,110,sales_rep,completed
2617,1701,7,1,128.8,41.13,128.8,87.67,2026-03-03,7,website,returned
2618,1702,2,2,64.81,19.68,129.62,90.26,2026-03-03,89,marketplace,completed
2619,1702,6,3,42.24,12.48,126.72,89.28,2026-03-03,89,marketplace,completed
2620,1702,6,3,41.59,12.38,124.77,87.63,2026-03-03,89,marketplace,completed
2621,1703,7,2,126.27,40.48,252.54,171.58,2026-03-03,25,marketplace,completed
2622,1704,6,3,41.11,12.3,123.33,86.43,2026-03-03,109,sales_rep,completed
2623,1704,1,1,90.79,27.36,90.79,63.43,2026-03-03,109,sales_rep,completed
2624,1705,3,1,80.32,23.67,80.32,56.65,2026-03-03,131,website,completed
2625,1706,2,1,66.31,19.86,66.31,46.45,2026-03-03,101,website,completed
2626,1706,3,1,77.61,24.34,77.61,53.27,2026-03-03,101,website,completed
2627,1707,7,2,126.56,40.83,253.12,171.46,2026-03-03,13,sales_rep,completed
2628,1707,1,2,90.76,26.53,181.52,128.46,2026-03-03,13,sales_rep,completed
2629,1707,8,3,67.03,20.64,201.09,139.17,2026-03-03,13,sales_rep,completed
2630,1708,8,2,70.6,20.61,141.2,99.98,2026-03-03,10,whatsapp,completed
2631,1709,8,1,70.46,21.3,70.46,49.16,2026-03-04,5,website,completed
2632,1709,3,2,77.39,23.79,154.78,107.2,2026-03-04,5,website,completed
2633,1710,4,3,58.64,17.8,175.92,122.52,2026-03-04,67,whatsapp,returned
2634,1711,2,3,63.93,19.47,191.79,133.38,2026-03-04,46,sales_rep,completed
2635,1711,6,1,43.24,12.5,43.24,30.74,2026-03-04,46,sales_rep,completed
2636,1711,2,3,66.41,19.23,199.23,141.54,2026-03-04,46,sales_rep,completed
2637,1712,7,2,125.59,41.54,251.18,168.1,2026-03-04,105,website,completed
2638,1713,7,3,130.12,40.76,390.36,268.08,2026-03-04,121,website,completed
2639,1714,6,3,41.84,12.66,125.52,87.54,2026-03-04,131,website,completed
2640,1714,4,2,59.88,17.85,119.76,84.06,2026-03-04,131,website,completed
2641,1715,4,1,57.82,17.69,57.82,40.13,2026-03-04,11,website,completed
2642,1715,7,2,131.14,41.73,262.28,178.82,2026-03-04,11,website,completed
2643,1715,1,1,89.64,26.76,89.64,62.88,2026-03-04,11,website,completed
2644,1716,8,1,67.78,20.59,67.78,47.19,2026-03-04,14,marketplace,completed
2645,1717,5,2,33.68,9.17,67.36,49.02,2026-03-04,97,website,completed
2646,1718,1,3,89.02,27.06,267.06,185.88,2026-03-04,63,whatsapp,completed
2647,1718,7,3,127.33,41.46,381.99,257.61,2026-03-04,63,whatsapp,completed
2648,1719,1,1,90.67,26.49,90.67,64.18,2026-03-04,68,website,completed
2649,1719,3,3,80.17,24.04,240.51,168.39,2026-03-04,68,website,completed
2650,1720,2,1,66.48,19.15,66.48,47.33,2026-03-04,37,website,completed
2651,1721,8,1,70.93,20.92,70.93,50.01,2026-03-04,159,website,completed
2652,1721,1,1,88.9,26.79,88.9,62.11,2026-03-04,159,website,completed
2653,1722,7,2,130.09,41.11,260.18,177.96,2026-03-05,46,website,returned
2654,1723,3,1,78.91,23.74,78.91,55.17,2026-03-05,93,marketplace,completed
2655,1723,6,2,41.06,12.46,82.12,57.2,2026-03-05,93,marketplace,completed
2656,1724,8,2,68.52,21.33,137.04,94.38,2026-03-05,127,website,completed
2657,1725,7,1,125.16,41.15,125.16,84.01,2026-03-05,12,sales_rep,completed
2658,1726,1,1,90.1,26.53,90.1,63.57,2026-03-05,142,whatsapp,completed
2659,1727,6,1,40.99,12.57,40.99,28.42,2026-03-05,90,website,completed
2660,1728,8,2,69.57,20.8,139.14,97.54,2026-03-05,176,sales_rep,completed
2661,1729,1,3,90.7,27.14,272.1,190.68,2026-03-05,38,website,completed
2662,1729,4,3,58.37,17.8,175.11,121.71,2026-03-05,38,website,completed
2663,1730,7,2,128.94,40.89,257.88,176.1,2026-03-05,157,website,completed
2664,1731,1,3,91.6,26.92,274.8,194.04,2026-03-05,153,website,completed
2665,1732,4,2,60.63,17.34,121.26,86.58,2026-03-05,164,whatsapp,completed
2666,1733,4,1,60.17,17.53,60.17,42.64,2026-03-05,91,marketplace,completed
2667,1734,3,1,76.72,24.01,76.72,52.71,2026-03-05,88,marketplace,completed
2668,1735,8,3,70.55,21.2,211.65,148.05,2026-03-05,38,marketplace,completed
2669,1736,1,1,88.21,27.32,88.21,60.89,2026-03-06,46,website,completed
2670,1737,1,2,87.34,27.28,174.68,120.12,2026-03-06,109,website,completed
2671,1738,1,2,86.8,27.08,173.6,119.44,2026-03-06,171,website,completed
2672,1739,7,1,128.3,40.18,128.3,88.12,2026-03-06,8,sales_rep,completed
2673,1739,3,2,80.55,23.57,161.1,113.96,2026-03-06,8,sales_rep,completed
2674,1740,1,1,86.6,27.28,86.6,59.32,2026-03-06,116,website,completed
2675,1740,2,3,63.91,19.4,191.73,133.53,2026-03-06,116,website,completed
2676,1741,8,1,69.81,20.93,69.81,48.88,2026-03-06,164,website,completed
2677,1741,2,1,66.68,19.22,66.68,47.46,2026-03-06,164,website,completed
2678,1742,6,2,42.83,12.28,85.66,61.1,2026-03-06,15,website,completed
2679,1743,8,1,66.99,20.85,66.99,46.14,2026-03-06,39,website,completed
2680,1744,7,1,132.74,41.63,132.74,91.11,2026-03-06,57,website,completed
2681,1744,5,2,33.21,9.05,66.42,48.32,2026-03-06,57,website,completed
2682,1745,1,1,90.15,26.88,90.15,63.27,2026-03-06,72,website,completed
2683,1746,3,3,80.87,24.02,242.61,170.55,2026-03-06,79,website,completed
2684,1747,6,2,42.26,12.34,84.52,59.84,2026-03-06,113,sales_rep,completed
2685,1748,7,1,129.09,40.9,129.09,88.19,2026-03-06,77,sales_rep,completed
2686,1749,6,1,42.96,12.39,42.96,30.57,2026-03-06,132,marketplace,completed
2687,1750,2,2,66.15,19.5,132.3,93.3,2026-03-06,84,website,completed
2688,1750,3,2,79.34,23.95,158.68,110.78,2026-03-06,84,website,completed
2689,1751,2,1,64.68,19.55,64.68,45.13,2026-03-06,8,website,completed
2690,1751,7,2,130.46,40.46,260.92,180.0,2026-03-06,8,website,completed
2691,1752,2,3,66.5,19.49,199.5,141.03,2026-03-06,74,website,returned
2692,1752,7,2,126.48,40.82,252.96,171.32,2026-03-06,74,website,returned
2693,1753,7,1,127.16,40.88,127.16,86.28,2026-03-07,88,sales_rep,completed
2694,1753,4,2,58.96,17.6,117.92,82.72,2026-03-07,88,sales_rep,completed
2695,1754,2,2,65.89,19.17,131.78,93.44,2026-03-07,30,website,completed
2696,1754,3,2,80.63,24.44,161.26,112.38,2026-03-07,30,website,completed
2697,1755,5,2,34.52,8.97,69.04,51.1,2026-03-07,112,website,completed
2698,1756,7,3,125.39,40.28,376.17,255.33,2026-03-07,23,website,completed
2699,1756,6,2,41.94,12.6,83.88,58.68,2026-03-07,23,website,completed
2700,1757,6,3,42.86,12.53,128.58,90.99,2026-03-07,34,website,completed
2701,1758,2,1,63.94,19.3,63.94,44.64,2026-03-07,2,website,completed
2702,1759,4,2,59.59,17.17,119.18,84.84,2026-03-07,114,marketplace,completed
2703,1760,7,3,130.1,41.45,390.3,265.95,2026-03-07,36,marketplace,completed
2704,1760,4,3,57.29,17.51,171.87,119.34,2026-03-07,36,marketplace,completed
2705,1761,7,2,130.95,41.12,261.9,179.66,2026-03-07,135,website,completed
2706,1761,1,1,87.96,27.34,87.96,60.62,2026-03-07,135,website,completed
2707,1762,3,3,80.63,24.29,241.89,169.02,2026-03-07,164,sales_rep,completed
2708,1763,1,2,89.79,27.07,179.58,125.44,2026-03-07,11,sales_rep,completed
2709,1763,3,3,80.26,24.04,240.78,168.66,2026-03-07,11,sales_rep,completed
