order_id,company_id,customer_id,order_date,total_amount,discount_amount,channel,status
1041,2,38,2026-03-27,385.95,0,website,completed
1042,2,42,2026-03-28,395.91,0,sales_rep,completed
1043,2,13,2026-03-28,299.98,0,sales_rep,completed
1044,2,67,2026-03-28,439.93,0,sales_rep,completed
1045,2,21,2026-03-28,419.95,0,website,completed
1046,2,54,2026-03-28,79.98,0,whatsapp,completed
1047,2,3,2026-03-28,719.91,0,whatsapp,completed
1048,2,77,2026-03-28,169.98,0,sales_rep,completed
1049,2,29,2026-03-28,91.98,0,marketplace,completed
1050,2,40,2026-03-28,599.96,0,marketplace,completed
1051,2,15,2026-03-28,689.95,0,website,returned
1052,2,14,2026-03-29,515.94,0,website,completed
1053,2,33,2026-03-29,319.97,0,website,completed
1054,2,78,2026-03-29,179.98,0,marketplace,completed
1055,2,45,2026-03-29,515.91,0,website,completed
1056,2,21,2026-03-29,45.99,0,marketplace,completed
1057,2,68,2026-03-30,219.97,0,marketplace,completed
1058,2,13,2026-03-30,779.91,0,marketplace,completed
1059,2,14,2026-03-31,611.94,0,marketplace,completed
1060,2,66,2026-03-31,273.95,0,marketplace,completed
1061,2,15,2026-03-31,419.96,0,marketplace,completed
1062,2,11,2026-03-31,909.93,0,sales_rep,completed
1063,2,77,2026-03-31,619.94,0,sales_rep,completed
1064,2,38,2026-03-31,319.96,0,whatsapp,completed
1065,2,48,2026-03-31,743.91,0,marketplace,returned
1066,2,57,2026-03-31,469.95,0,website,completed
1067,2,22,2026-03-31,449.97,0,website,completed
