order_item_id,order_id,product_id,quantity,unit_price,cost_price,line_total,gross_profit,order_date,customer_id,channel,status
685,333,1,4,89.99,32.0,359.96,231.96,2025-11-26,36,website,completed
686,333,1,4,89.99,32.0,359.96,231.96,2025-11-26,36,website,completed
687,334,5,4,129.99,48.0,519.96,327.96,2025-11-26,7,sales_rep,completed
688,334,3,3,45.99,12.0,137.97,101.97,2025-11-26,7,sales_rep,completed
689,334,1,4,89.99,32.0,359.96,231.96,2025-11-26,7,sales_rep,completed
690,335,1,4,89.99,32.0,359.96,231.96,2025-11-26,53,marketplace,completed
691,336,3,2,45.99,12.0,91.98,67.98,2025-11-26,31,marketplace,completed
692,336,1,4,89.99,32.0,359.96,231.96,2025-11-26,31,marketplace,completed
693,336,5,1,129.99,48.0,129.99,81.99,2025-11-26,31,marketplace,completed
694,337,6,2,79.99,28.0,159.98,103.98,2025-11-26,72,whatsapp,completed
695,337,5,4,129.99,48.0,519.96,327.96,2025-11-26,72,whatsapp,completed
696,337,1,2,89.99,32.0,179.98,115.98,2025-11-26,72,whatsapp,completed
697,338,3,3,45.99,12.0,137.97,101.97,2025-11-27,27,sales_rep,completed
698,338,1,1,89.99,32.0,89.99,57.99,2025-11-27,27,sales_rep,completed
699,339,4,1,39.99,11.0,39.99,28.99,2025-11-27,69,marketplace,completed
700,339,1,1,89.99,32.0,89.99,57.99,2025-11-27,69,marketplace,completed
701,340,5,3,129.99,48.0,389.97,245.97,2025-11-27,25,marketplace,completed
702,340,3,1,45.99,12.0,45.99,33.99,2025-11-27,25,marketplace,completed
703,341,2,4,149.99,55.0,599.96,379.96,2025-11-27,28,marketplace,completed
704,342,6,3,79.99,28.0,239.97,155.97,2025-11-27,32,marketplace,completed
705,343,6,3,79.99,28.0,239.97,155.97,2025-11-27,37,whatsapp,completed
706,343,3,3,45.99,12.0,137.97,101.97,2025-11-27,37,whatsapp,completed
707,343,4,3,39.99,11.0,119.97,86.97,2025-11-27,37,whatsapp,completed
708,344,1,4,89.99,32.0,359.96,231.96,2025-11-28,66,whatsapp,completed
709,344,2,3,149.99,55.0,449.97,284.97,2025-11-28,66,whatsapp,completed
710,344,5,2,129.99,48.0,259.98,163.98,2025-11-28,66,whatsapp,completed
711,345,3,2,45.99,12.0,91.98,67.98,2025-11-28,48,sales_rep,completed
712,345,4,2,39.99,11.0,79.98,57.98,2025-11-28,48,sales_rep,completed
713,345,3,1,45.99,12.0,45.99,33.99,2025-11-28,48,sales_rep,completed
714,346,2,3,149.99,55.0,449.97,284.97,2025-11-28,34,whatsapp,completed
715,347,5,4,129.99,48.0,519.96,327.96,2025-11-28,30,whatsapp,completed
716,348,1,4,89.99,32.0,359.96,231.96,2025-11-28,71,sales_rep,completed
717,348,4,4,39.99,11.0,159.96,115.96,2025-11-28,71,sales_rep,completed
718,349,1,4,89.99,32.0,359.96,231.96,2025-11-28,22,sales_rep,completed
719,349,3,2,45.99,12.0,91.98,67.98,2025-11-28,22,sales_rep,completed
720,349,3,1,45.99,12.0,45.99,33.99,2025-11-28,22,sales_rep,completed
721,350,5,1,129.99,48.0,129.99,81.99,2025-11-28,68,website,completed
722,351,2,1,149.99,55.0,149.99,94.99,2025-11-29,53,marketplace,completed
723,352,6,3,79.99,28.0,239.97,155.97,2025-11-29,20,website,completed
724,352,5,1,129.99,48.0,129.99,81.99,2025-11-29,20,website,completed
725,353,2,4,149.99,55.0,599.96,379.96,2025-11-30,63,website,returned
726,353,4,1,39.99,11.0,39.99,28.99,2025-11-30,63,website,returned
727,353,5,1,129.99,48.0,129.99,81.99,2025-11-30,63,website,returned
728,354,6,1,79.99,28.0,79.99,51.99,2025-11-30,68,sales_rep,completed
729,354,6,4,79.99,28.0,319.96,207.96,2025-11-30,68,sales_rep,completed
730,355,4,2,39.99,11.0,79.98,57.98,2025-11-30,23,website,completed
731,355,1,2,89.99,32.0,179.98,115.98,2025-11-30,23,website,completed
732,355,5,2,129.99,48.0,259.98,163.98,2025-11-30,23,website,completed
733,356,4,4,39.99,11.0,159.96,115.96,2025-11-30,80,sales_rep,completed
734,356,6,1,79.99,28.0,79.99,51.99,2025-11-30,80,sales_rep,completed
735,357,4,2,39.99,11.0,79.98,57.98,2025-11-30,48,whatsapp,completed
736,358,1,1,89.99,32.0,89.99,57.99,2025-11-30,39,website,completed
737,358,3,1,45.99,12.0,45.99,33.99,2025-11-30,39,website,completed
738,358,2,4,149.99,55.0,599.96,379.96,2025-11-30,39,website,completed
739,359,5,1,129.99,48.0,129.99,81.99,2025-11-30,49,whatsapp,completed
740,360,6,3,79.99,28.0,239.97,155.97,2025-11-30,22,website,completed
741,360,6,1,79.99,28.0,79.99,51.99,2025-11-30,22,website,completed
742,361,6,4,79.99,28.0,319.96,207.96,2025-11-30,68,website,completed
743,361,3,3,45.99,12.0,137.97,101.97,2025-11-30,68,website,completed
744,361,4,1,39.99,11.0,39.99,28.99,2025-11-30,68,website,completed
745,362,2,1,149.99,55.0,149.99,94.99,2025-12-01,36,website,completed
746,362,5,2,129.99,48.0,259.98,163.98,2025-12-01,36,website,completed
747,363,6,4,79.99,28.0,319.96,207.96,2025-12-01,76,marketplace,completed
748,363,5,1,129.99,48.0,129.99,81.99,2025-12-01,76,marketplace,completed
749,363,2,3,149.99,55.0,449.97,284.97,2025-12-01,76,marketplace,completed
750,364,1,3,89.99,32.0,269.97,173.97,2025-12-01,21,marketplace,completed
751,364,3,4,45.99,12.0,183.96,135.96,2025-12-01,21,marketplace,completed
752,365,5,2,129.99,48.0,259.98,163.98,2025-12-02,11,sales_rep,completed
753,365,6,1,79.99,28.0,79.99,51.99,2025-12-02,11,sales_rep,completed
754,366,3,1,45.99,12.0,45.99,33.99,2025-12-02,44,whatsapp,completed
755,366,5,3,129.99,48.0,389.97,245.97,2025-12-02,44,whatsapp,completed
756,367,1,4,89.99,32.0,359.96,231.96,2025-12-02,58,whatsapp,completed
757,367,3,4,45.99,12.0,183.96,135.96,2025-12-02,58,whatsapp,completed
758,367,2,2,149.99,55.0,299.98,189.98,2025-12-02,58,whatsapp,completed
759,368,6,3,79.99,28.0,239.97,155.97,2025-12-02,75,whatsapp,completed
760,368,3,2,45.99,12.0,91.98,67.98,2025-12-02,75,whatsapp,completed
761,368,3,1,45.99,12.0,45.99,33.99,2025-12-02,75,whatsapp,completed
762,369,4,2,39.99,11.0,79.98,57.98,2025-12-03,35,marketplace,completed
763,369,3,4,45.99,12.0,183.96,135.96,2025-12-03,35,marketplace,completed
764,369,3,3,45.99,12.0,137.97,101.97,2025-12-03,35,marketplace,completed
765,370,4,4,39.99,11.0,159.96,115.96,2025-12-03,47,website,completed
766,370,1,3,89.99,32.0,269.97,173.97,2025-12-03,47,website,completed
767,371,1,4,89.99,32.0,359.96,231.96,2025-12-03,35,website,completed
768,372,4,3,39.99,11.0,119.97,86.97,2025-12-04,72,whatsapp,completed
769,373,5,4,129.99,48.0,519.96,327.96,2025-12-04,71,website,completed
770,373,4,1,39.99,11.0,39.99,28.99,2025-12-04,71,website,completed
771,374,2,2,149.99,55.0,299.98,189.98,2025-12-04,38,whatsapp,completed
772,375,3,2,45.99,12.0,91.98,67.98,2025-12-04,74,marketplace,completed
773,376,2,1,149.99,55.0,149.99,94.99,2025-12-04,35,sales_rep,completed
774,377,3,4,45.99,12.0,183.96,135.96,2025-12-04,22,whatsapp,completed
775,377,1,1,89.99,32.0,89.99,57.99,2025-12-04,22,whatsapp,completed
776,378,5,4,129.99,48.0,519.96,327.96,2025-12-04,47,sales_rep,completed
777,378,4,2,39.99,11.0,79.98,57.98,2025-12-04,47,sales_rep,completed
778,378,2,4,149.99,55.0,599.96,379.96,2025-12-04,47,sales_rep,completed
779,379,3,3,45.99,12.0,137.97,101.97,2025-12-04,14,marketplace,completed
780,379,3,4,45.99,12.0,183.96,135.96,2025-12-04,14,marketplace,completed
781,380,4,2,39.99,11.0,79.98,57.98,2025-12-04,43,whatsapp,completed
782,380,5,3,129.99,48.0,389.97,245.97,2025-12-04,43,whatsapp,completed
783,380,2,3,149.99,55.0,449.97,284.97,2025-12-04,43,whatsapp,completed
784,381,4,3,39.99,11.0,119.97,86.97,2025-12-05,62,sales_rep,completed
785,381,1,3,89.99,32.0,269.97,173.97,2025-12-05,62,sales_rep,completed
786,382,3,4,45.99,12.0,183.96,135.96,2025-12-05,63,marketplace,completed
787,382,1,3,89.99,32.0,269.97,173.97,2025-12-05,63,marketplace,completed
788,383,5,2,129.99,48.0,259.98,163.98,2025-12-05,15,marketplace,completed
789,383,6,1,79.99,28.0,79.99,51.99,2025-12-05,15,marketplace,completed
790,383,2,4,149.99,55.0,599.96,379.96,2025-12-05,15,marketplace,completed
791,384,5,1,129.99,48.0,129.99,81.99,2025-12-05,27,whatsapp,completed
792,384,3,4,45.99,12.0,183.96,135.96,2025-12-05,27,whatsapp,completed
793,384,5,4,129.99,48.0,519.96,327.96,2025-12-05,27,whatsapp,completed
794,385,3,2,45.99,12.0,91.98,67.98,2025-12-05,18,sales_rep,completed
795,385,3,4,45.99,12.0,183.96,135.96,2025-12-05,18,sales_rep,completed
796,385,6,4,79.99,28.0,319.96,207.96,2025-12-05,18,sales_rep,completed
797,386,1,4,89.99,32.0,359.96,231.96,2025-12-06,58,whatsapp,completed
798,386,6,1,79.99,28.0,79.99,51.99,2025-12-06,58,whatsapp,completed
799,386,2,3,149.99,55.0,449.97,284.97,2025-12-06,58,whatsapp,completed
800,387,6,3,79.99,28.0,239.97,155.97,2025-12-06,69,website,completed
801,388,6,4,79.99,28.0,319.96,207.96,2025-12-06,22,website,completed
802,388,4,3,39.99,11.0,119.97,86.97,2025-12-06,22,website,completed
803,388,3,4,45.99,12.0,183.96,135.96,2025-12-06,22,website,completed
804,389,2,2,149.99,55.0,299.98,189.98,2025-12-07,2,website,completed
805,389,3,4,45.99,12.0,183.96,135.96,2025-12-07,2,website,completed
806,389,5,3,129.99,48.0,389.97,245.97,2025-12-07,2,website,completed
807,390,1,2,89.99,32.0,179.98,115.98,2025-12-07,51,whatsapp,completed
808,390,6,3,79.99,28.0,239.97,155.97,2025-12-07,51,whatsapp,completed
809,390,1,1,89.99,32.0,89.99,57.99,2025-12-07,51,whatsapp,completed
810,391,6,1,79.99,28.0,79.99,51.99,2025-12-07,62,website,completed
811,392,3,4,45.99,12.0,183.96,135.96,2025-12-08,45,sales_rep,completed
812,393,6,4,79.99,28.0,319.96,207.96,2025-12-08,45,whatsapp,completed
813,393,4,3,39.99,11.0,119.97,86.97,2025-12-08,45,whatsapp,completed
814,393,5,1,129.99,48.0,129.99,81.99,2025-12-08,45,whatsapp,completed
815,394,6,1,79.99,28.0,79.99,51.99,2025-12-08,39,website,completed
816,395,2,2,149.99,55.0,299.98,189.98,2025-12-08,44,website,completed
817,396,1,4,89.99,32.0,359.96,231.96,2025-12-09,23,marketplace,completed
818,396,4,2,39.99,11.0,79.98,57.98,2025-12-09,23,marketplace,completed
819,397,5,4,129.99,48.0,519.96,327.96,2025-12-09,52,marketplace,completed
820,397,2,4,149.99,55.0,599.96,379.96,2025-12-09,52,marketplace,completed
821,397,4,1,39.99,11.0,39.99,28.99,2025-12-09,52,marketplace,completed
822,398,6,4,79.99,28.0,319.96,207.96,2025-12-09,79,marketplace,completed
823,398,2,1,149.99,55.0,149.99,94.99,2025-12-09,79,marketplace,completed
824,399,1,1,89.99,32.0,89.99,57.99,2025-12-09,28,marketplace,completed
825,399,3,1,45.99,12.0,45.99,33.99,2025-12-09,28,marketplace,completed
826,399,1,2,89.99,32.0,179.98,115.98,2025-12-09,28,marketplace,completed
827,400,2,3,149.99,55.0,449.97,284.97,2025-12-09,47,sales_rep,completed
828,401,3,4,45.99,12.0,183.96,135.96,2025-12-09,63,sales_rep,completed
829,401,6,1,79.99,28.0,79.99,51.99,2025-12-09,63,sales_rep,completed
830,401,4,3,39.99,11.0,119.97,86.97,2025-12-09,63,sales_rep,completed
831,402,2,3,149.99,55.0,449.97,284.97,2025-12-09,46,whatsapp,completed
832,402,3,1,45.99,12.0,45.99,33.99,2025-12-09,46,whatsapp,completed
833,402,1,2,89.99,32.0,179.98,115.98,2025-12-09,46,whatsapp,completed
834,403,4,2,39.99,11.0,79.98,57.98,2025-12-09,41,website,completed
835,404,6,2,79.99,28.0,159.98,103.98,2025-12-09,48,marketplace,completed
836,404,4,4,39.99,11.0,159.96,115.96,2025-12-09,48,marketplace,completed
837,405,1,2,89.99,32.0,179.98,115.98,2025-12-09,55,marketplace,completed
838,405,1,2,89.99,32.0,179.98,115.98,2025-12-09,55,marketplace,completed
839,405,3,4,45.99,12.0,183.96,135.96,2025-12-09,55,marketplace,completed
840,406,2,1,149.99,55.0,149.99,94.99,2025-12-10,18,marketplace,completed
841,406,3,3,45.99,12.0,137.97,101.97,2025-12-10,18,marketplace,completed
842,407,2,4,149.99,55.0,599.96,379.96,2025-12-10,2,whatsapp,completed
843,407,6,4,79.99,28.0,319.96,207.96,2025-12-10,2,whatsapp,completed
844,408,5,4,129.99,48.0,519.96,327.96,2025-12-10,63,whatsapp,completed
845,408,5,2,129.99,48.0,259.98,163.98,2025-12-10,63,whatsapp,completed
846,409,2,3,149.99,55.0,449.97,284.97,2025-12-10,11,website,completed
847,410,6,2,79.99,28.0,159.98,103.98,2025-12-10,5,sales_rep,completed
848,410,5,4,129.99,48.0,519.96,327.96,2025-12-10,5,sales_rep,completed
849,411,4,1,39.99,11.0,39.99,28.99,2025-12-10,73,whatsapp,completed
850,412,1,4,89.99,32.0,359.96,231.96,2025-12-11,70,sales_rep,completed
851,413,1,2,89.99,32.0,179.98,115.98,2025-12-11,70,marketplace,completed
852,414,3,1,45.99,12.0,45.99,33.99,2025-12-11,39,website,completed
853,414,5,4,129.99,48.0,519.96,327.96,2025-12-11,39,website,completed
854,415,3,3,45.99,12.0,137.97,101.97,2025-12-11,16,marketplace,completed
855,415,2,4,149.99,55.0,599.96,379.96,2025-12-11,16,marketplace,completed
856,415,4,2,39.99,11.0,79.98,57.98,2025-12-11,16,marketplace,completed
857,416,1,1,89.99,32.0,89.99,57.99,2025-12-11,79,marketplace,completed
858,417,2,2,149.99,55.0,299.98,189.98,2025-12-11,73,sales_rep,completed
859,417,3,3,45.99,12.0,137.97,101.97,2025-12-11,73,sales_rep,completed
860,417,6,3,79.99,28.0,239.97,155.97,2025-12-11,73,sales_rep,completed
861,418,2,1,149.99,55.0,149.99,94.99,2025-12-12,74,sales_rep,completed
862,418,4,2,39.99,11.0,79.98,57.98,2025-12-12,74,sales_rep,completed
863,418,2,4,149.99,55.0,599.96,379.96,2025-12-12,74,sales_rep,completed
864,419,6,2,79.99,28.0,159.98,103.98,2025-12-12,8,sales_rep,completed
865,420,2,4,149.99,55.0,599.96,379.96,2025-12-12,32,marketplace,completed
866,421,2,4,149.99,55.0,599.96,379.96,2025-12-12,63,marketplace,completed
867,421,6,4,79.99,28.0,319.96,207.96,2025-12-12,63,marketplace,completed
868,422,4,4,39.99,11.0,159.96,115.96,2025-12-12,58,website,completed
869,423,2,4,149.99,55.0,599.96,379.96,2025-12-12,66,sales_rep,completed
870,423,3,4,45.99,12.0,183.96,135.96,2025-12-12,66,sales_rep,completed
871,424,6,1,79.99,28.0,79.99,51.99,2025-12-13,75,website,completed
872,424,1,4,89.99,32.0,359.96,231.96,2025-12-13,75,website,completed
873,424,6,3,79.99,28.0,239.97,155.97,2025-12-13,75,website,completed
874,425,2,2,149.99,55.0,299.98,189.98,2025-12-13,9,whatsapp,completed
875,425,6,4,79.99,28.0,319.96,207.96,2025-12-13,9,whatsapp,completed
876,426,2,2,149.99,55.0,299.98,189.98,2025-12-13,35,sales_rep,completed
877,426,1,4,89.99,32.0,359.96,231.96,2025-12-13,35,sales_rep,completed
878,427,5,4,129.99,48.0,519.96,327.96,2025-12-13,44,website,completed
879,427,1,1,89.99,32.0,89.99,57.99,2025-12-13,44,website,completed
880,427,6,1,79.99,28.0,79.99,51.99,2025-12-13,44,website,completed
881,428,6,2,79.99,28.0,159.98,103.98,2025-12-13,21,whatsapp,completed
882,428,1,2,89.99,32.0,179.98,115.98,2025-12-13,21,whatsapp,completed
883,429,5,1,129.99,48.0,129.99,81.99,2025-12-13,39,marketplace,completed
884,429,2,3,149.99,55.0,449.97,284.97,2025-12-13,39,marketplace,completed
885,430,5,2,129.99,48.0,259.98,163.98,2025-12-13,33,website,completed
886,430,2,1,149.99,55.0,149.99,94.99,2025-12-13,33,website,completed
887,430,3,4,45.99,12.0,183.96,135.96,2025-12-13,33,website,completed
888,431,3,1,45.99,12.0,45.99,33.99,2025-12-14,30,whatsapp,completed
889,431,2,1,149.99,55.0,149.99,94.99,2025-12-14,30,whatsapp,completed
890,431,5,2,129.99,48.0,259.98,163.98,2025-12-14,30,whatsapp,completed
891,432,1,4,89.99,32.0,359.96,231.96,2025-12-14,62,website,completed
892,433,2,4,149.99,55.0,599.96,379.96,2025-12-14,2,website,completed
893,434,3,1,45.99,12.0,45.99,33.99,2025-12-14,17,whatsapp,completed
894,434,4,1,39.99,11.0,39.99,28.99,2025-12-14,17,whatsapp,completed
895,435,1,2,89.99,32.0,179.98,115.98,2025-12-14,14,sales_rep,completed
896,435,6,4,79.99,28.0,319.96,207.96,2025-12-14,14,sales_rep,completed
897,436,3,1,45.99,12.0,45.99,33.99,2025-12-14,18,marketplace,completed
898,436,3,2,45.99,12.0,91.98,67.98,2025-12-14,18,marketplace,completed
899,436,2,4,149.99,55.0,599.96,379.96,2025-12-14,18,marketplace,completed
900,437,2,4,149.99,55.0,599.96,379.96,2025-12-15,28,marketplace,completed
901,437,5,2,129.99,48.0,259.98,163.98,2025-12-15,28,marketplace,completed
902,437,3,1,45.99,12.0,45.99,33.99,2025-12-15,28,marketplace,completed
903,438,1,4,89.99,32.0,359.96,231.96,2025-12-15,13,marketplace,completed
904,438,5,3,129.99,48.0,389.97,245.97,2025-12-15,13,marketplace,completed
905,438,6,4,79.99,28.0,319.96,207.96,2025-12-15,13,marketplace,completed
906,439,4,1,39.99,11.0,39.99,28.99,2025-12-15,41,marketplace,completed
907,439,1,2,89.99,32.0,179.98,115.98,2025-12-15,41,marketplace,completed
908,439,1,3,89.99,32.0,269.97,173.97,2025-12-15,41,marketplace,completed
909,440,1,2,89.99,32.0,179.98,115.98,2025-12-15,4,sales_rep,completed
910,440,4,4,39.99,11.0,159.96,115.96,2025-12-15,4,sales_rep,completed
911,440,1,3,89.99,32.0,269.97,173.97,2025-12-15,4,sales_rep,completed
912,441,2,2,149.99,55.0,299.98,189.98,2025-12-15,7,marketplace,completed
913,442,5,3,129.99,48.0,389.97,245.97,2025-12-15,64,website,completed
914,443,3,4,45.99,12.0,183.96,135.96,2025-12-15,41,marketplace,completed
915,443,6,3,79.99,28.0,239.97,155.97,2025-12-15,41,marketplace,completed
916,443,1,2,89.99,32.0,179.98,115.98,2025-12-15,41,marketplace,completed
917,444,5,3,129.99,48.0,389.97,245.97,2025-12-16,10,website,completed
918,445,5,3,129.99,48.0,389.97,245.97,2025-12-16,28,website,completed
919,445,2,4,149.99,55.0,599.96,379.96,2025-12-16,28,website,completed
920,446,3,2,45.99,12.0,91.98,67.98,2025-12-16,55,whatsapp,completed
921,446,1,3,89.99,32.0,269.97,173.97,2025-12-16,55,whatsapp,completed
922,446,2,1,149.99,55.0,149.99,94.99,2025-12-16,55,whatsapp,completed
923,447,3,2,45.99,12.0,91.98,67.98,2025-12-16,40,website,completed
924,448,6,1,79.99,28.0,79.99,51.99,2025-12-16,69,sales_rep,completed
925,448,5,3,129.99,48.0,389.97,245.97,2025-12-16,69,sales_rep,completed
926,448,4,4,39.99,11.0,159.96,115.96,2025-12-16,69,sales_rep,completed
927,449,2,1,149.99,55.0,149.99,94.99,2025-12-16,31,website,completed
928,449,1,4,89.99,32.0,359.96,231.96,2025-12-16,31,website,completed
929,450,6,2,79.99,28.0,159.98,103.98,2025-12-16,79,website,completed
930,450,4,1,39.99,11.0,39.99,28.99,2025-12-16,79,website,completed
931,450,1,1,89.99,32.0,89.99,57.99,2025-12-16,79,website,completed
932,451,1,3,89.99,32.0,269.97,173.97,2025-12-16,18,website,completed
933,451,4,2,39.99,11.0,79.98,57.98,2025-12-16,18,website,completed
934,452,1,1,89.99,32.0,89.99,57.99,2025-12-16,48,marketplace,completed
935,452,6,1,79.99,28.0,79.99,51.99,2025-12-16,48,marketplace,completed
936,453,4,1,39.99,11.0,39.99,28.99,2025-12-17,55,sales_rep,completed
937,453,5,4,129.99,48.0,519.96,327.96,2025-12-17,55,sales_rep,completed
938,454,2,2,149.99,55.0,299.98,189.98,2025-12-17,59,sales_rep,completed
939,454,6,3,79.99,28.0,239.97,155.97,2025-12-17,59,sales_rep,completed
940,454,3,2,45.99,12.0,91.98,67.98,2025-12-17,59,sales_rep,completed
941,455,4,1,39.99,11.0,39.99,28.99,2025-12-17,33,website,completed
942,455,5,2,129.99,48.0,259.98,163.98,2025-12-17,33,website,completed
943,455,3,1,45.99,12.0,45.99,33.99,2025-12-17,33,website,completed
944,456,4,3,39.99,11.0,119.97,86.97,2025-12-17,6,website,completed
945,456,5,4,129.99,48.0,519.96,327.96,2025-12-17,6,website,completed
946,457,5,4,129.99,48.0,519.96,327.96,2025-12-17,20,marketplace,completed
947,458,2,3,149.99,55.0,449.97,284.97,2025-12-17,29,sales_rep,completed
948,458,6,3,79.99,28.0,239.97,155.97,2025-12-17,29,sales_rep,completed
949,458,2,1,149.99,55.0,149.99,94.99,2025-12-17,29,sales_rep,completed
950,459,4,1,39.99,11.0,39.99,28.99,2025-12-17,74,sales_rep,completed
951,459,6,2,79.99,28.0,159.98,103.98,2025-12-17,74,sales_rep,completed
952,459,1,2,89.99,32.0,179.98,115.98,2025-12-17,74,sales_rep,completed
953,460,1,3,89.99,32.0,269.97,173.97,2025-12-18,6,whatsapp,completed
954,460,5,3,129.99,48.0,389.97,245.97,2025-12-18,6,whatsapp,completed
955,461,2,3,149.99,55.0,449.97,284.97,2025-12-18,42,website,completed
956,462,1,2,89.99,32.0,179.98,115.98,2025-12-18,26,sales_rep,completed
957,462,2,4,149.99,55.0,599.96,379.96,2025-12-18,26,sales_rep,completed
958,463,4,2,39.99,11.0,79.98,57.98,2025-12-18,48,whatsapp,completed
959,464,4,2,39.99,11.0,79.98,57.98,2025-12-18,20,website,completed
960,465,5,1,129.99,48.0,129.99,81.99,2025-12-18,70,sales_rep,completed
961,465,3,3,45.99,12.0,137.97,101.97,2025-12-18,70,sales_rep,completed
962,465,5,1,129.99,48.0,129.99,81.99,2025-12-18,70,sales_rep,completed
963,466,1,2,89.99,32.0,179.98,115.98,2025-12-18,49,sales_rep,completed
964,466,2,4,149.99,55.0,599.96,379.96,2025-12-18,49,sales_rep,completed
965,466,6,4,79.99,28.0,319.96,207.96,2025-12-18,49,sales_rep,completed
966,467,2,1,149.99,55.0,149.99,94.99,2025-12-18,8,marketplace,completed
967,468,1,4,89.99,32.0,359.96,231.96,2025-12-18,30,whatsapp,completed
968,468,5,1,129.99,48.0,129.99,81.99,2025-12-18,30,whatsapp,completed
969,469,5,4,129.99,48.0,519.96,327.96,2025-12-18,75,website,completed
970,469,2,1,149.99,55.0,149.99,94.99,2025-12-18,75,website,completed
971,469,1,1,89.99,32.0,89.99,57.99,2025-12-18,75,website,completed
972,470,4,4,39.99,11.0,159.96,115.96,2025-12-19,17,marketplace,completed
973,470,3,3,45.99,12.0,137.97,101.97,2025-12-19,17,marketplace,completed
974,471,3,2,45.99,12.0,91.98,67.98,2025-12-19,41,whatsapp,completed
975,472,5,4,129.99,48.0,519.96,327.96,2025-12-19,18,website,completed
976,473,6,3,79.99,28.0,239.97,155.97,2025-12-19,60,sales_rep,completed
977,473,5,2,129.99,48.0,259.98,163.98,2025-12-19,60,sales_rep,completed
978,473,3,4,45.99,12.0,183.96,135.96,2025-12-19,60,sales_rep,completed
979,474,5,1,129.99,48.0,129.99,81.99,2025-12-19,40,whatsapp,completed
980,475,3,1,45.99,12.0,45.99,33.99,2025-12-19,21,sales_rep,completed
981,475,4,2,39.99,11.0,79.98,57.98,2025-12-19,21,sales_rep,completed
982,475,2,3,149.99,55.0,449.97,284.97,2025-12-19,21,sales_rep,completed
983,476,1,4,89.99,32.0,359.96,231.96,2025-12-19,19,website,completed
984,476,1,1,89.99,32.0,89.99,57.99,2025-12-19,19,website,completed
985,477,1,1,89.99,32.0,89.99,57.99,2025-12-19,39,sales_rep,completed
986,478,2,2,149.99,55.0,299.98,189.98,2025-12-20,58,marketplace,completed
987,479,6,2,79.99,28.0,159.98,103.98,2025-12-20,16,website,completed
988,480,1,1,89.99,32.0,89.99,57.99,2025-12-20,26,whatsapp,completed
989,480,6,3,79.99,28.0,239.97,155.97,2025-12-20,26,whatsapp,completed
990,480,1,1,89.99,32.0,89.99,57.99,2025-12-20,26,whatsapp,completed
991,481,4,4,39.99,11.0,159.96,115.96,2025-12-20,3,website,completed
992,481,6,2,79.99,28.0,159.98,103.98,2025-12-20,3,website,completed
993,481,5,1,129.99,48.0,129.99,81.99,2025-12-20,3,website,completed
994,482,2,1,149.99,55.0,149.99,94.99,2025-12-20,43,website,completed
995,482,1,2,89.99,32.0,179.98,115.98,2025-12-20,43,website,completed
996,483,4,4,39.99,11.0,159.96,115.96,2025-12-20,74,whatsapp,completed
997,483,3,1,45.99,12.0,45.99,33.99,2025-12-20,74,whatsapp,completed
998,484,1,2,89.99,32.0,179.98,115.98,2025-12-20,49,whatsapp,completed
999,485,2,1,149.99,55.0,149.99,94.99,2025-12-20,36,sales_rep,completed
1000,486,5,4,129.99,48.0,519.96,327.96,2025-12-21,38,whatsapp,completed
1001,486,1,1,89.99,32.0,89.99,57.99,2025-12-21,38,whatsapp,completed
1002,486,6,1,79.99,28.0,79.99,51.99,2025-12-21,38,whatsapp,completed
1003,487,5,2,129.99,48.0,259.98,163.98,2025-12-21,36,whatsapp,completed
1004,488,5,3,129.99,48.0,389.97,245.97,2025-12-21,70,website,completed
1005,488,3,4,45.99,12.0,183.96,135.96,2025-12-21,70,website,completed
1006,488,3,4,45.99,12.0,183.96,135.96,2025-12-21,70,website,completed
1007,489,4,1,39.99,11.0,39.99,28.99,2025-12-21,45,sales_rep,completed
1008,490,2,1,149.99,55.0,149.99,94.99,2025-12-21,41,marketplace,returned
1009,490,6,4,79.99,28.0,319.96,207.96,2025-12-21,41,marketplace,returned
1010,491,5,2,129.99,48.0,259.98,163.98,2025-12-22,46,marketplace,completed
1011,492,2,1,149.99,55.0,149.99,94.99,2025-12-22,31,sales_rep,completed
1012,492,4,2,39.99,11.0,79.98,57.98,2025-12-22,31,sales_rep,completed
1013,492,1,4,89.99,32.0,359.96,231.96,2025-12-22,31,sales_rep,completed
1014,493,3,3,45.99,12.0,137.97,101.97,2025-12-22,46,marketplace,completed
1015,493,6,3,79.99,28.0,239.97,155.97,2025-12-22,46,marketplace,completed
1016,493,1,1,89.99,32.0,89.99,57.99,2025-12-22,46,marketplace,completed
1017,494,4,4,39.99,11.0,159.96,115.96,2025-12-22,46,marketplace,completed
1018,495,2,1,149.99,55.0,149.99,94.99,2025-12-22,70,sales_rep,completed
1019,496,5,4,129.99,48.0,519.96,327.96,2025-12-22,8,marketplace,completed
1020,497,2,2,149.99,55.0,299.98,189.98,2025-12-22,1,sales_rep,completed
1021,498,3,1,45.99,12.0,45.99,33.99,2025-12-22,44,marketplace,completed
1022,498,5,1,129.99,48.0,129.99,81.99,2025-12-22,44,marketplace,completed
1023,499,1,3,89.99,32.0,269.97,173.97,2025-12-22,19,marketplace,completed
1024,499,4,1,39.99,11.0,39.99,28.99,2025-12-22,19,marketplace,completed
1025,499,6,3,79.99,28.0,239.97,155.97,2025-12-22,19,marketplace,completed
